,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Genome,Gene_ID,Name,Description
16625_epsH,585.9887192511795,5.5458200763371135,0.6070609698438301,7.488243030196049,6.980168864190262e-14,8.042151698527782e-12,UTI89,UTI89_C3381,gspH,hypothetical type II secretion protein GspH
77438_ldtA,1367.1459775077647,-2.635458218031236,0.6134030707523869,-2.666204810525677,0.007671294232096438,0.04139819245588525,K-12,b1990,ldtA,"L,D-transpeptidase ErfK"
79364_metH,6156.069805271291,-2.4817181491996947,0.4529213709975872,-3.2714688334006388,0.0010699038052444925,0.007670021501597185,K-12,b4019,metH,cobalamin-dependent methionine synthase
78744_tsgA,4017.423932271477,7.426059125491655,0.7752738479897927,8.28876034210851,1.1443485593540334e-16,2.3072927827975702e-14,K-12,b3364,tsgA,putative transporter TsgA
78648_fis,3511.123140119153,5.872719496410338,0.4513271738563939,10.796423921863763,3.578715850995428e-27,5.7724686676556274e-24,K-12,b3261,fis,DNA-binding transcriptional dual regulator Fis
76186_sdhA,19826.898163373866,-3.7386264593217837,0.5233618227831489,-5.232759326536726,1.6699811916068774e-07,3.932379068703494e-06,K-12,b0723,sdhA,"succinate:quinone oxidoreductase, FAD binding protein"
75608_aceE,97361.30978022443,2.7519311389734007,0.5617910818454114,3.1184744571212004,0.0018178989853206763,0.01191980107041565,K-12,b0114,aceE,pyruvate dehydrogenase E1 component
79013_rpmB,14910.868838980483,3.9391309412815936,0.3254296937125012,9.031538910146748,1.6927430258054162e-19,6.825986251560341e-17,K-12,b3637,rpmB,50S ribosomal subunit protein L28
76325_ybjS,1568.3680305742273,2.2200080704602345,0.3326722751704127,3.66729710143498,0.0002451279207002956,0.0021724798686240483,K-12,b0868,ybjS,putative NAD(P)H-binding oxidoreductase with NAD(P)-binding Rossmann-fold domain
77124_cfa,19401.378240312417,-2.5354202101807037,0.5908660224345015,-2.5985928313400475,0.009360673106868871,0.04926187837317942,K-12,b1661,cfa,cyclopropane fatty acyl phospholipid synthase
79396_qorA,2341.528091385319,-3.542833054291422,0.525489184240453,-4.838982667106378,1.3050542627178057e-06,2.280311189224192e-05,K-12,b4051,qorA,putative quinone oxidoreductase 1
77204_astE,774.3647664416052,-4.963139251431526,1.0387869191911543,-3.815160913382893,0.00013609422016443336,0.0012951031098833688,K-12,b1744,astE,succinylglutamate desuccinylase
76517_grxB,6189.77174662904,-2.8290376002443214,0.5774342531572969,-3.1675252900975366,0.001537423372656604,0.010485682452833416,K-12,b1064,grxB,reduced glutaredoxin 2
77299_rsmF,1543.8633864102694,2.5162341856612165,0.271761848992799,5.579275351859243,2.4152265044153116e-08,7.083200639312541e-07,K-12,b1835,rsmF,16S rRNA m(5)C1407 methyltransferase
79308_pflD,1105.2849034558058,-3.8036455032222634,0.6781129788903453,-4.1344814072282015,3.5575705192033204e-05,0.0004224608539530217,K-12,b3951,pflD,putative formate acetyltransferase 2
76740_yciH,1451.9064906813833,3.6051165745032288,0.3743302433727382,6.959407156181053,3.4170762260945535e-12,2.7558719763452583e-10,K-12,b1282,yciH,putative translation factor
77592_mglA,5875.321199528632,-4.165472542260473,0.8914049553312062,-3.551104942067913,0.0003836174249364615,0.00316508903540927,K-12,b2149,mglA,D-galactose/methyl-galactoside ABC transporter ATP binding subunit
78400_gpr,1676.227131263873,-3.4116273111734854,0.681287373876962,-3.539809196007522,0.00040041641422631217,0.0032785364271423426,K-12,b3001,gpr,L-glyceraldehyde 3-phosphate reductase
76466_rutF,47.38678113054904,-5.004499829926961,1.2719280574141567,-3.1483697576953777,0.001641838691014683,0.0110806937598606,K-12,b1007,rutF,flavin reductase
75954_gsk,3857.2066732541716,2.636751669053498,0.5398374023885513,3.031934545127045,0.002429918886987938,0.01531038736215447,K-12,b0477,gsk,inosine/guanosine kinase
77183_pfkB,6502.486023458947,-3.88490328815054,0.558198344820558,-5.168240491787807,2.363081142504736e-07,5.257448114289847e-06,K-12,b1723,pfkB,6-phosphofructokinase II
76950_gadC,18106.53015457369,-8.327154144636436,1.6650368126507766,-4.400595884106274,1.0795401107388603e-05,0.0001494676565340585,K-12,b1492,gadC,L-glutamate:4-aminobutyrate antiporter
76748_fabI,4708.444864227124,2.200143841813269,0.3276308374580141,3.663097927914273,0.00024918321951716306,0.0021887076609979077,K-12,b1288,fabI,enoyl-[acyl-carrier-protein] reductase
77199_osmE,2501.095966816852,-4.5173507787127365,0.8724383393113907,-4.031632517994287,5.5390749698503686e-05,0.0006119539675594963,K-12,b1739,osmE,osmotically-inducible lipoprotein OsmE
76222_ybhA,890.3514029566428,2.20797443046996,0.2835864325677329,4.2596340718149195,2.04761848440051e-05,0.00026479695449882555,K-12,b0766,ybhA,"pyridoxal phosphate/fructose-1,6-bisphosphate phosphatase"
76913_ansP,655.3875541186562,3.1246327218376297,0.7104291977799969,2.990632604173426,0.0027840022444075912,0.017205347203944232,K-12,b1453,ansP,L-asparagine transporter
77166_ydiE,675.8313981806682,2.3584896527981316,0.3518122634739931,3.8614050555931096,0.00011273682168276499,0.001095448755266867,K-12,b1705,ydiE,PF10636 family protein YdiE
77513_udk,2224.3713010902693,2.251666838968518,0.2629831223080482,4.759494936341824,1.9407799410272763e-06,3.2609146300802045e-05,K-12,b2066,udk,uridine/cytidine kinase
78463_rpsU,4159.716739518097,2.9585977615962675,0.2986867466907829,6.557364139172591,5.476716717511476e-11,3.0461876087400034e-09,K-12,b3065,rpsU,30S ribosomal subunit protein S21
79146_ppiC,627.8466699391691,3.2768632594866935,0.4854470817890753,4.690239873511036,2.7288494893653718e-06,4.446095178127622e-05,K-12,b3775,ppiC,peptidyl-prolyl cis-trans isomerase C
76580_pepT,3431.3629349096886,-2.7883849771417366,0.591267548034229,-3.024662833411931,0.002489104421658264,0.015591943425766138,K-12,b1127,pepT,peptidase T
78471_ygjH,302.19860302742813,3.096322522736592,0.5119168333980204,4.095045104927581,4.2208620587133365e-05,0.0004811484452794777,K-12,b3074,ygjH,putative tRNA-binding protein YgjH
75555_araD,642.4775822862115,-4.799659316627609,0.9676206942406016,-3.9268065877917375,8.608114671512497e-05,0.0008843878321751375,K-12,b0061,araD,L-ribulose-5-phosphate 4-epimerase AraD
77697_arnT,725.5699809838754,-2.617711683789101,0.4409058958763933,-3.669063396336669,0.00024344071040353286,0.00216573926961408,K-12,b2257,arnT,lipid IVA 4-amino-4-deoxy-L-arabinosyltransferase
78500_yhaH,3033.309295313341,-2.631620706125248,0.4699663224612892,-3.4717821855408437,0.0005170156397396338,0.004098015857002601,K-12,b3103,yhaH,putative inner membrane protein
79019_rph,2019.6092710315675,2.9765618646953143,0.5129775416973609,3.853115787789045,0.00011662420523235075,0.0011264361858669568,K-12,b3643,rph,truncated RNase PH
78826_ugpC,1725.0462457510198,-2.3766058022213103,0.4869880696623777,-2.8267752086323017,0.00470193216928948,0.027379843281819246,K-12,b3450,ugpC,sn-glycerol 3-phosphate ABC transporter ATP binding subunit
79047_ilvB,6394.478464208824,-4.2361031874896415,0.8226894833449331,-3.93356576570315,8.369492556426919e-05,0.0008676695683601969,K-12,b3671,ilvB,acetohydroxy acid synthase I subunit IlvB
75567_leuC,9704.909257792338,-4.027235506047817,0.8336450507720882,-3.6313242707362257,0.00028197062598618567,0.0024387057357411128,K-12,b0072,leuC,3-isopropylmalate dehydratase subunit LeuC
77873_eutC,261.26000186893384,-2.326776487254853,0.4931944350831629,-2.6901692169968032,0.0071415795911535076,0.03893678311868454,K-12,b2440,eutC,ethanolamine ammonia-lyase subunit beta
76716_trpB,3310.965845467859,-2.836632292363414,0.5600185760044556,-3.279591733308508,0.001039574070471123,0.007527647336262956,K-12,b1261,trpB,tryptophan synthase subunit beta
77932_uraA,909.3681965400597,3.777953257954825,0.41373467411288106,6.714335132561077,1.889256487625469e-11,1.172065659438416e-09,K-12,b2497,uraA,hypothetical protein
78081_gabD,5380.301720902237,-6.377285243338964,0.7157987812668393,-7.5122861117786535,5.810362648467429e-14,6.942307371835528e-12,K-12,b2661,gabD,NADP(+)-dependent succinate-semialdehyde dehydrogenase
79012_rpmG,491.7941097043496,3.2508577094134687,0.6203189604896621,3.6285489446214996,0.00028501871915759914,0.0024584769732684877,K-12,b3636,rpmG,50S ribosomal subunit protein L33
76908_mnaT,1004.9907859080428,-2.3342613061866246,0.3608207330282761,-3.6978509937289656,0.000217432454156692,0.001953863780249271,K-12,b1448,mnaT,L-amino acid N-acyltransferase
77780_fadJ,1461.4825596494602,-3.037640301999386,0.38594524823314574,-5.279609766742012,1.2945930570029382e-07,3.116684479023492e-06,K-12,b2341,fadJ,3-hydroxyacyl-CoA dehydrogenase FadJ
16624_Bacterial_type_II_se..,110.14168018804251,4.574232665366272,0.5135654444716989,6.959644002222656,3.4113366418987817e-12,2.7558719763452583e-10,UTI89,UTI89_C3380,gspI,hypothetical type II secretion protein GspI
78154_rpoS,14559.451192799488,-2.455125323834055,0.5336753229069848,-2.726611595806672,0.0063988310870331504,0.03552948207705499,K-12,b2741,rpoS,"RNA polymerase, sigma S (sigma 38) factor"
77979_yphA,551.6904646041829,-4.808136565425525,0.8291917948809557,-4.5925883359377035,4.3778210414446485e-06,6.750898841969606e-05,K-12,b2543,yphA,putative inner membrane protein
78886_gadE,3678.4119459496574,-8.576283503526172,1.3574083133261807,-5.581432962467511,2.3854499777455077e-08,7.060056539639456e-07,K-12,b3512,gadE,DNA-binding transcriptional activator GadE
77629_rplY,13668.685992752136,3.610086425583799,0.4511514390787658,5.785388673287836,7.234485958710212e-09,2.5646650222856203e-07,K-12,b2185,rplY,50S ribosomal subunit protein L25
75879_proY,1474.5353163398695,2.3521813609868065,0.4096234438730228,3.3010350877425916,0.0009632883488718653,0.007062655030592358,K-12,b0402,proY,putative transporter ProY
75930_ybaY,585.9335553731405,-4.300965286289639,0.7974245518218472,-4.139533048923616,3.48013464818029e-05,0.0004158116435196154,K-12,b0453,ybaY,PF09619 family lipoprotein YbaY
77209_xthA,2263.187446340166,2.0709528874363743,0.2620785227250421,4.086381731325452,4.3815267273079794e-05,0.0004959580779752823,K-12,b1749,xthA,exodeoxyribonuclease III
77786_yfdC,435.7316675862304,-3.1808660784631537,0.7931047355144295,-2.7497832011412515,0.005963470593643034,0.03363314009631544,K-12,b2347,yfdC,inner membrane protein YfdC
79145_ilvC,75337.86752390304,-5.278922462605179,0.9602449760419998,-4.456073782590688,8.347431317480184e-06,0.00011968361524529362,K-12,b3774,ilvC,ketol-acid reductoisomerase (NADP(+))
79280_yiiS,4272.494696267927,-2.9339306553585125,0.7038629618139544,-2.747595427346397,0.0060034036018530796,0.033740383309369404,K-12,b3922,yiiS,DUF406 domain-containing protein YiiS
76501_opgC,794.2413163569441,4.957563920846481,0.3930796439009468,10.068096840557228,7.644292061247997e-24,8.220162063195345e-21,K-12,b1047,opgC,protein required for succinyl modification of osmoregulated periplasmic glucans
76277_ybiT,6498.473715575606,2.8737092217072093,0.4766805953278232,3.930743646945856,8.468352736505939e-05,0.0008728084961012192,K-12,b0820,ybiT,ABC transporter ATP-binding protein YbiT
77593_mglB,11159.192248929336,-4.122070196341108,0.9304409219677804,-3.3554738647331552,0.000792291423848411,0.00602814182390324,K-12,b2150,mglB,D-galactose/methyl-galactoside ABC transporter periplasmic binding protein
78445_glgS,5076.661739980571,-3.127914057949132,0.7689102039716633,-2.76744156464277,0.005649817308973155,0.03220196225927102,K-12,b3049,glgS,surface composition regulator
76894_rlhA,2641.8780763131344,2.3459485696352127,0.3831975096848845,3.512414709432817,0.0004440545055171709,0.003626632493160489,K-12,b1435,rlhA,23S rRNA 5-hydroxycytidine C2501 synthase
76467_rutE,30.68657152529912,-4.924351629019935,1.4588679877830986,-2.6899977666816817,0.00714524972295761,0.03893678311868454,K-12,b1008,rutE,putative malonic semialdehyde reductase
78883_hdeB,43320.92516425084,-7.243185815327588,1.2078124062564717,-5.169002887358887,2.3534626254519087e-07,5.257448114289847e-06,K-12,b3509,hdeB,periplasmic acid stress chaperone
78427_yqiA,1782.9553213560569,2.301140433388789,0.3714643528313825,3.50273296339531,0.0004605108851839883,0.0037233286105352037,K-12,b3031,yqiA,esterase YqiA
75808_yahK,1655.1218102237467,-4.799229491695335,0.8273958945291291,-4.591791567756661,4.394571471833904e-06,6.750898841969606e-05,K-12,b0325,yahK,"aldehyde reductase, NADPH-dependent"
79331_rplK,30116.322036379435,3.6711997155361176,0.4119481634368385,6.484310291009893,8.91386043813756e-11,4.714117012037994e-09,K-12,b3983,rplK,50S ribosomal subunit protein L11
78017_grcA,11270.345899226348,3.1262685009015527,0.6159370373178275,3.4520874246508164,0.0005562674597252074,0.004376875183106144,K-12,b2579,grcA,stress-induced alternate pyruvate formate-lyase subunit
75664_tsf,85196.09375345027,2.6815278109920104,0.5900449408115047,2.849830063247996,0.0043742593468582254,0.02564734408119699,K-12,b0170,tsf,protein chain elongation factor EF-Ts
78676_rpsK,84800.83049982786,2.7582395973235307,0.4008508905379259,4.386268407596758,1.153118162109194e-05,0.00015762538944763812,K-12,b3297,rpsK,30S ribosomal subunit protein S11
78396_hybA,1358.3859010720125,2.4496165657201643,0.4303151366152633,3.368732452970248,0.0007551469101300326,0.00578647014745721,K-12,b2996,hybA,hydrogenase 2 iron-sulfur protein
76264_ybiO,455.8765077430909,-3.3822271063072127,0.7613164688570708,-3.1290891551098854,0.001753490956342967,0.011655145339196416,K-12,b0808,ybiO,moderate conductance mechanosensitive channel
76661_prs,17246.930401666832,3.654997895184241,0.4135501451038065,6.420014420543372,1.3626143671712178e-10,6.977450711895789e-09,K-12,b1207,prs,ribose-phosphate diphosphokinase
3800_PTS_system-_N-acetyl..,1249.5285306507672,-5.6094475330557145,0.8479056363156915,-5.436274198016451,5.4406209578450514e-08,1.4874104415261136e-06,CFT073,c3890,,"PTS system, N-acetylgalactosamine-specific IID component"
75933_pdeB,1488.4203750496015,-2.320412968335277,0.4985074618114134,-2.6487326058015817,0.008079422857515256,0.04333608288018366,K-12,b0457,pdeB,c-di-GMP phosphodiesterase PdeB
75619_hpt,4521.070262060996,2.3676699548781643,0.25862589456719376,5.288217396664543,1.2351413080062705e-07,3.0186104997183554e-06,K-12,b0125,hpt,hypoxanthine phosphoribosyltransferase
76902_ydcV,849.4667965326622,-4.97345131591775,1.0706958295257698,-3.7110925496717977,0.00020636663077014587,0.0018913032695013934,K-12,b1443,ydcV,putative ABC transporter membrane subunit YdcV
78721_rpsL,38126.320468118596,2.598545209171424,0.6070655554901885,2.633233255806522,0.008457624083109494,0.04517267432468746,K-12,b3342,rpsL,30S ribosomal subunit protein S12
77665_atoE,167.3416844040619,-3.1380807623397464,0.7740553592947222,-2.76218068470949,0.005741669403142686,0.032610256152356173,K-12,b2223,atoE,short chain fatty acid transporter
77647_napA,3807.5240725366148,3.0043528516334503,0.6664305457207723,3.0075945115415728,0.0026332423027049037,0.016336230131780802,K-12,b2206,napA,periplasmic nitrate reductase subunit NapA
77590_preA,1086.8823772013404,-2.1475389946942647,0.3693779836410426,-3.1066794598387077,0.0018920142942817585,0.01230572200272773,K-12,b2147,preA,NAD-dependent dihydropyrimidine dehydrogenase subunit PreA
79549_rplI,9926.599218855743,4.022149845840533,0.3407434590182551,8.869282053272295,7.361899310481981e-19,2.591764083226949e-16,K-12,b4203,rplI,50S ribosomal subunit protein L9
78375_glcB,13029.221006635362,-4.895709534516366,1.0250582320553798,-3.8004763170429294,0.0001444182208141708,0.0013527490278484233,K-12,b2976,glcB,malate synthase G
76642_dadA,5511.46400629228,-2.781953124233656,0.5269655779677058,-3.3815360978717663,0.0007208176139929267,0.005549779529215231,K-12,b1189,dadA,D-amino acid dehydrogenase
79288_menA,940.6375764194634,2.3530533532941136,0.3425974357369461,3.9493971996130695,7.834824974517879e-05,0.0008271407091460902,K-12,b3930,menA,"1,4-dihydroxy-2-naphthoate octaprenyltransferase"
76470_rutB,51.29735594746297,-4.989274715663708,1.2935576220001337,-3.0839559427552863,0.002042678428235011,0.013205772764501291,K-12,b1011,rutB,peroxyureidoacrylate/ureidoacrylate amidohydrolase
76734_acnA,5193.0845442582895,-2.985556908392577,0.6663065737940596,-2.9799449479936677,0.0028830019118783142,0.017681680927223272,K-12,b1276,acnA,aconitate hydratase 1
76233_bioC,204.59135402378587,4.383902648329008,0.8153939461658137,4.150021795281857,3.324436179723251e-05,0.00040167157737030736,K-12,b0777,bioC,malonyl-acyl carrier protein methyltransferase
75892_ribE,5044.503663601634,2.128766344920414,0.3385293547721576,3.3343233873473523,0.0008550718215057987,0.006445003963032024,K-12,b0415,ribE,"6,7-dimethyl-8-ribityllumazine synthase"
79611_ahr,2394.0684049854826,-4.249548370007144,0.5901901815063081,-5.505934310383664,3.672154492676359e-08,1.0155790520169465e-06,K-12,b4269,ahr,"aldehyde reductase, NADPH-dependent"
78226_mltA,2831.790295215804,2.503808661363149,0.3577971818417695,4.202963963053756,2.634425423328348e-05,0.00033068702006448444,K-12,b2813,mltA,membrane-bound lytic murein transglycosylase A
78014_srmB,5650.208853291168,2.8137670970711475,0.5196992833042592,3.490031938353229,0.00048296282355440867,0.0038757165890212,K-12,b2576,srmB,ATP-dependent RNA helicase SrmB
